[0.01313813 0.67114115 0.3157207 ],[0.00076846 0.00531276 0.05181852],[0.00217353 0.01502675 0.1465649 ]
[0.01313813 0.67114115 0.3157207 ],[0.00077684 0.00521603 0.05256116],[0.00219722 0.01475316 0.1486654 ]
[0.28058565 0.01465331 0.704761  ],[6.83228528e-02 1.14455987e-05 3.63578039e-06],[1.93246210e-01 3.23730417e-05 1.02835399e-05]
[0.28058565 0.01465331 0.704761  ],[6.82761960e-02 1.12165462e-05 3.58106409e-06],[1.93114245e-01 3.17251836e-05 1.01287788e-05]
[0.04057641 0.05476271 0.9046609 ],[6.88261474e-02 6.11034426e-07 7.58201912e-07],[1.94669742e-01 1.72826634e-06 2.14451885e-06]
[0.04057641 0.05476271 0.9046609 ],[6.92502243e-02 6.18838323e-07 7.29215928e-07],[1.95869213e-01 1.75033910e-06 2.06253411e-06]
[0.00248763 0.01676298 0.9807494 ],[5.89373063e-02 1.33556412e-07 1.08258380e-07],[1.66699876e-01 3.77754579e-07 3.06200939e-07]
[0.00248763 0.01676298 0.9807494 ],[5.89546810e-02 1.36465281e-07 1.09435130e-07],[1.66749019e-01 3.85982103e-07 3.09529290e-07]
[0.5152606  0.01483827 0.4699011 ],[0.00086666 0.07140428 0.00308074],[0.00245128 0.20196179 0.00871364]
[0.5152606  0.01483827 0.4699011 ],[0.00075376 0.06509693 0.00337715],[0.00213196 0.18412194 0.00955203]
[0.0873984  0.08756933 0.8250323 ],[0.08612463 0.00017285 0.00032746],[0.24359723 0.0004889  0.00092619]
[0.0873984  0.08756933 0.8250323 ],[0.08543195 0.00018796 0.00037448],[0.24163804 0.00053164 0.00105919]
[0.0065511  0.00839636 0.9850524 ],[5.83138855e-02 8.99886167e-08 1.02233185e-07],[1.64936576e-01 2.54526244e-07 2.89159112e-07]
[0.0065511  0.00839636 0.9850524 ],[5.83462802e-02 9.01361036e-08 1.02084299e-07],[1.65028202e-01 2.54943400e-07 2.88738001e-07]
[0.18449491 0.03228962 0.78321546],[6.64803559e-02 9.38779211e-05 1.95465098e-05],[1.88034842e-01 2.65526859e-04 5.52858785e-05]
[0.18449491 0.03228962 0.78321546],[6.63662926e-02 8.91290597e-05 1.84886432e-05],[1.87712222e-01 2.52095050e-04 5.22937798e-05]
[0.06418119 0.02014365 0.91567516],[7.92788120e-02 5.18943373e-06 4.21689117e-06],[2.24234342e-01 1.46779351e-05 1.19271694e-05]
[0.00901002 0.45578858 0.5352014 ],[0.00992704 0.00027063 0.0202649 ],[0.0280779  0.00076545 0.05731779]
[0.06418119 0.02014365 0.91567516],[7.87261997e-02 4.78087564e-06 3.83812726e-06],[2.22671319e-01 1.35223583e-05 1.08558632e-05]
[0.01082819 0.01048451 0.9786872 ],[6.58049058e-02 4.54758332e-07 3.72490487e-07],[1.8612438e-01 1.2862508e-06 1.0535622e-06]
[0.00901002 0.45578858 0.5352014 ],[0.01083229 0.00023512 0.01744657],[0.03063835 0.00066503 0.04934636]
